CD14,CD15,CD19,CD4,CD8,IL,PLA,RE,TR,V1
13,9,3,3,8,8,-1,8,8,OSBPL7
12,14,12,8,12,8,9,13,9,OSBPL8
11,11,14,14,15,12,14,8,13,OSBPL8
3,8,8,3,3,8,-1,3,7,OSBPL9
12,14,14,14,14,14,-1,12,12,OSBPL9
14,14,9,9,9,9,-1,-1,9,OSCAR
11,14,9,9,-1,-1,-1,-1,-1,OSCAR
8,3,12,8,8,8,-1,8,7,OSGEP
9,-1,9,9,13,-1,-1,-1,9,OSGEPL1
9,-1,3,3,3,9,-1,9,15,OSGEPL1
8,14,3,3,3,9,-1,9,9,OSGIN2
13,14,9,3,3,-1,-1,-1,-1,OSM
12,9,12,14,14,12,9,8,8,OSTC
11,3,11,11,11,7,14,14,11,OSTC
11,9,14,14,15,14,9,12,12,OSTC
11,11,11,11,15,15,11,14,14,OSTF1
8,8,3,3,8,13,-1,9,9,OSTM1
6,-1,-1,9,13,-1,-1,-1,-1,OTOF
9,9,9,9,9,-1,-1,-1,-1,OTP
3,6,3,3,3,3,-1,3,7,OTUB1
13,3,3,3,13,3,-1,3,3,OTUB1
8,8,8,3,6,3,-1,13,13,OTUD1
12,12,12,8,8,8,9,8,8,OTUD1
3,3,8,8,8,3,-1,3,3,OTUD4
13,9,9,9,13,9,9,9,9,OTUD6B
3,-1,3,3,3,13,-1,9,15,OTUD6B
9,9,9,9,9,9,-1,9,9,OTUD7B
9,9,3,9,9,3,9,13,13,OVGP1
14,8,14,14,14,12,9,12,12,OXA1L
13,12,-1,-1,-1,3,-1,9,9,OXER1
14,12,12,14,12,8,9,12,12,OXR1
9,-1,9,9,13,9,-1,13,13,OXSM
14,14,14,14,14,14,9,14,14,OXSR1
9,9,9,9,9,9,12,13,13,OXTR
14,12,14,14,12,14,-1,12,12,RPRD1A
3,12,9,-1,-1,9,12,9,9,P2RX1
8,-1,9,3,3,8,-1,12,14,P2RX4
8,-1,9,9,13,9,-1,-1,-1,P2RX7
13,-1,9,-1,-1,-1,11,-1,-1,P2RY12
14,11,3,3,6,3,12,13,13,P2RY13
9,-1,-1,-1,-1,-1,-1,-1,-1,P2RY2
8,9,-1,-1,-1,8,-1,8,7,P2RY2
14,-1,9,14,12,9,-1,9,9,LPAR6
9,-1,-1,-1,-1,9,-1,9,9,P2RY6
14,12,12,8,12,12,-1,12,12,P4HA1
11,12,14,14,15,11,12,11,11,P4HB
3,9,3,8,8,12,-1,12,8,P4HTM
8,3,3,8,8,12,-1,12,8,P4HTM
12,12,8,8,8,3,12,3,7,POTEM
13,-1,-1,-1,-1,-1,-1,-1,-1,PLBD2
8,-1,8,8,12,12,-1,8,8,PA2G4
8,-1,8,8,8,8,-1,8,7,PAAF1
2,14,11,11,11,7,11,14,14,PABPC1
2,11,2,11,2,11,2,11,2,PABPC1
8,3,8,8,8,3,9,3,13,PABPC3
11,8,11,11,11,15,2,14,14,PABPC4
3,12,8,8,8,9,9,9,9,PACS1
13,12,9,9,9,9,9,3,7,PACSIN2
14,11,14,14,12,15,2,11,11,PACSIN2
9,8,9,9,9,9,9,3,7,PADI2
11,11,8,3,12,-1,2,-1,-1,PADI4
9,9,-1,-1,-1,-1,-1,-1,-1,PAEP
12,12,14,14,14,12,9,12,12,PAF1
14,14,14,14,15,15,14,14,14,PAFAH1B1
9,3,-1,9,9,9,-1,9,9,PAFAH1B2
8,9,12,14,12,12,-1,12,12,PAFAH1B3
13,9,9,3,8,12,-1,8,12,PAFAH2
3,8,9,8,8,8,-1,12,12,PAG1
12,12,8,14,14,14,-1,14,14,PAG1
8,-1,14,14,14,14,-1,12,6,PAICS
12,9,14,14,14,15,-1,12,12,PAICS
13,9,3,3,3,3,-1,3,3,PAIP1
11,11,11,11,11,14,2,14,14,PAIP2
13,3,9,9,3,9,9,9,9,PAIP2
14,14,3,3,3,12,-1,12,12,PAK1
3,-1,3,3,6,13,-1,13,13,PAK1IP1
8,-1,8,8,8,3,-1,3,7,PAK1IP1
11,11,14,14,15,12,9,12,12,PAK2
8,14,12,8,12,8,-1,8,6,PAK2
9,-1,-1,-1,-1,9,-1,-1,-1,PAK4
13,9,9,9,13,12,9,12,12,PAK4
13,-1,3,3,3,3,-1,13,13,PALB2
8,-1,-1,-1,9,12,-1,12,8,PALLD
9,-1,9,-1,-1,8,9,3,3,PALM
14,14,3,14,14,15,14,14,14,PAM
3,-1,3,3,3,3,-1,3,3,PAN2
12,14,14,14,12,12,12,8,8,PAN3
14,14,12,14,14,12,12,12,12,PANK2
12,12,8,8,12,8,14,8,7,PANK2
9,9,9,9,9,8,9,8,8,PANK3
13,3,9,3,13,9,-1,13,13,PANK4
3,-1,3,9,13,9,14,13,13,PANX1
6,11,-1,-1,-1,-1,-1,-1,-1,PANX2
9,-1,3,9,9,9,-1,9,9,PAOX
8,-1,14,8,8,12,14,3,8,PAOX
9,9,9,9,9,9,9,9,9,PAOX
8,9,8,3,3,8,-1,3,7,MTPAP
14,14,14,14,14,14,14,12,14,PAPD4
8,12,12,8,12,14,-1,8,8,PAPD5
11,14,14,14,15,15,14,14,14,PAPOLA
9,3,9,9,9,-1,-1,-1,-1,PAPOLG
14,12,14,14,12,12,12,12,12,PAPSS1
12,8,8,3,8,3,9,3,3,PAPSS1
3,3,-1,9,-1,11,14,11,11,PAPSS2
3,-1,3,3,3,12,-1,13,3,PAQR3
8,3,3,3,13,8,-1,8,7,PAQR4
3,-1,9,-1,-1,3,-1,-1,15,PAQR7
8,-1,8,14,12,15,-1,11,11,PAQR8
13,3,8,3,3,9,9,9,9,PARD6A
9,9,9,9,9,-1,-1,-1,-1,PARD6A
11,14,11,11,11,7,2,11,11,PARK7
14,8,14,14,14,14,9,14,14,PARL
14,8,12,14,12,8,-1,8,8,PARL
14,8,14,14,14,14,9,14,14,PARL
12,12,14,14,14,12,9,12,12,PARN
14,3,11,11,11,15,14,14,12,PARP1
9,6,-1,-1,9,-1,-1,-1,-1,PARP10
12,12,12,14,14,12,9,8,8,PARP10
9,6,9,9,9,9,-1,-1,9,PARP10
3,-1,3,3,3,13,-1,9,15,PARP11
8,8,8,8,8,12,-1,12,12,PARP12
8,14,12,8,8,14,-1,8,8,PARP14
13,8,3,3,3,3,-1,13,13,PARP16
13,-1,3,3,3,3,-1,3,3,PARP2
8,9,12,8,12,15,9,12,12,PARP3
13,-1,8,3,3,12,-1,8,8,PARP3
11,14,14,11,15,7,14,11,11,PARP4
9,9,9,9,9,9,9,9,9,PARP6
13,3,3,3,13,3,9,13,13,PARP6
8,12,8,8,12,3,12,13,13,PARP8
12,14,8,8,8,8,9,8,8,PARP9
14,11,12,14,12,12,14,12,12,PARP9
9,-1,9,9,9,9,-1,3,3,PARS2
9,9,-1,-1,-1,-1,-1,-1,-1,PART1
8,8,12,3,3,3,2,13,13,PARVB
9,9,9,9,9,9,-1,9,9,PARVB
11,14,14,14,14,6,-1,9,15,PARVG
9,9,3,14,14,3,14,13,13,PASK
8,12,12,8,8,12,-1,8,8,PATE2
9,-1,9,9,9,-1,-1,-1,9,PATE3
14,14,14,14,14,12,9,12,12,PATL1
3,3,3,3,3,3,-1,3,3,PAXIP1
9,9,9,9,9,14,9,3,8,PBLD
9,-1,9,9,9,9,-1,9,9,PBRM1
13,9,9,9,13,9,-1,13,13,PBRM1
8,14,12,8,8,3,14,3,13,PBX2
12,8,12,8,3,3,12,6,13,PBX3
13,12,3,8,12,3,-1,13,13,PBXIP1
8,-1,3,3,3,14,-1,14,14,PCBD1
3,-1,8,8,8,12,-1,8,8,PCBD1
3,3,3,3,3,8,-1,8,8,PCBD1
2,11,2,11,2,11,2,11,2,PCBP1
2,11,2,11,2,2,2,11,2,PCBP2
12,8,8,8,8,12,9,8,8,PCBP2
2,11,11,11,11,11,11,11,11,PCBP2
9,9,9,9,9,9,9,9,13,PCBP2
8,-1,3,3,3,12,-1,12,14,PCCA
14,3,12,14,14,14,9,14,14,PCCB
9,9,9,9,9,-1,9,-1,-1,PCDH10
9,9,9,9,9,9,9,9,9,PCDHAC2
9,9,9,-1,-1,9,9,9,9,PCDHAC2
9,8,3,9,13,3,-1,13,13,PCDHB19P
6,12,12,3,8,6,14,6,6,PCDHB9
13,9,3,3,3,9,11,13,13,PCDHGB6
8,12,12,8,12,8,-1,8,7,PCF11
3,9,9,9,13,9,-1,9,9,PCGF1
9,9,9,9,9,9,9,9,-1,PCGF3
3,3,3,3,3,3,11,13,3,PCGF5
3,-1,3,3,6,13,-1,9,15,PCGF6
13,-1,9,9,13,9,-1,9,9,PCGF6
14,8,11,11,11,14,12,14,14,PCID2
6,6,-1,-1,9,-1,-1,-1,-1,PCIF1
9,-1,9,-1,-1,12,-1,3,3,PCK2
12,-1,12,8,8,11,-1,14,11,PCK2
12,12,12,14,14,14,9,12,12,PCM1
12,12,12,14,14,14,9,12,12,PCM1
11,14,11,11,11,7,11,14,11,PCMT1
14,14,14,14,14,14,11,12,12,PCMTD1
12,12,12,14,14,3,-1,13,3,PCMTD2
12,3,12,14,14,14,-1,12,12,PCNA
11,14,11,11,11,14,2,14,14,PCNP
3,9,3,8,12,8,-1,8,7,PCNT
12,11,12,14,14,14,14,8,8,PCNX1
3,8,3,3,3,8,9,8,7,PCNX3
8,9,-1,3,3,3,-1,13,13,PCSK5
8,8,12,14,12,14,14,14,14,PCSK7
9,9,9,9,9,9,-1,9,9,CDK17
12,12,9,9,13,3,9,8,8,PCTP
3,9,3,8,8,12,9,8,8,PCYOX1
3,-1,9,3,13,9,9,9,9,PCYOX1L
13,9,3,3,3,12,9,8,8,PCYT2
13,3,3,3,3,3,9,13,3,PDCD10
14,14,14,14,15,14,11,14,14,PDCD10
13,9,9,9,6,-1,-1,-1,15,PDCD10
9,9,9,9,9,9,9,9,9,PDCD11
8,9,8,8,8,3,-1,3,3,PDCD2
12,8,14,14,14,12,-1,8,12,PDCD2
13,-1,8,8,8,13,-1,13,9,PDCD2L
14,11,11,11,11,11,12,11,2,PDCD4
8,8,12,14,14,8,9,12,12,PDCD4
12,9,12,14,14,12,-1,12,12,PDCD5
11,14,11,11,15,15,14,14,11,PDCD6
14,8,14,14,14,14,-1,14,14,PDCD6IP
2,11,2,11,2,2,2,11,2,PDCD7
8,9,12,8,12,8,-1,3,3,PDCD7
3,3,3,3,3,3,-1,3,3,PDCL
12,-1,12,14,12,8,-1,8,8,PDCL3
13,-1,3,3,13,3,-1,3,3,PDDC1
8,9,8,8,8,8,-1,3,7,PDE12
3,12,-1,14,12,13,-1,13,13,PDE3B
13,9,9,9,9,14,9,9,9,PDE4A
8,11,11,14,14,6,-1,13,15,PDE4B
13,12,12,8,3,13,-1,-1,-1,PDE4B
11,11,2,11,2,2,2,11,2,PDE4C
9,-1,3,3,13,-1,-1,-1,-1,PDE6B
12,8,12,8,12,8,-1,8,8,PDE6D
9,-1,-1,-1,-1,-1,-1,-1,-1,PDE6G
13,8,8,8,8,9,-1,9,9,PDE7A
13,-1,-1,9,-1,9,-1,3,7,PDE8A
9,-1,-1,-1,-1,9,-1,3,7,PDE8A
9,9,9,9,9,9,9,9,9,PDE8B
12,-1,-1,-1,-1,3,12,13,13,PDGFC
9,9,9,9,8,3,9,3,3,PDGFD
11,12,11,11,11,15,12,14,11,PDHB
8,9,3,3,3,8,-1,8,8,PDHX
12,6,8,8,12,12,-1,12,8,PDIA3P1
12,8,12,14,14,14,14,12,12,PDIA3P1
13,-1,-1,9,9,3,-1,3,3,PDIA4
3,-1,9,9,9,3,-1,8,3,PDIA5
12,3,12,8,12,12,-1,12,12,PDIA6
13,-1,9,3,3,3,-1,3,3,PDIK1L
13,-1,3,3,13,8,9,3,7,PDK2
7,6,6,9,-1,14,-1,12,14,PDK4
13,-1,11,3,8,11,2,11,2,PDLIM1
9,9,-1,9,9,9,9,9,9,PDLIM5
9,6,-1,-1,-1,-1,-1,-1,-1,PDLIM7
8,14,9,-1,-1,13,12,9,15,PDLIM7
3,3,9,3,13,3,-1,13,13,PDPK1
12,14,12,8,12,14,-1,12,12,PDPK1
3,3,8,8,8,3,-1,3,3,PDPR
12,8,12,14,12,12,9,12,8,PDPR
13,9,8,8,8,8,9,8,7,PDRG1
12,3,12,14,14,12,9,8,8,PDS5A
3,8,8,3,8,3,-1,3,3,PDS5B
8,8,8,8,8,3,-1,3,3,PDS5B
3,-1,-1,9,9,8,-1,3,8,PDSS1
8,9,3,3,3,12,9,12,12,PDSS1
8,-1,8,8,8,12,-1,12,12,PDSS2
12,3,12,14,14,7,9,11,11,PDXDC1
8,-1,12,8,8,7,-1,14,14,PDXP
3,12,9,3,3,8,-1,8,7,PDZD8
11,-1,14,14,12,6,12,12,6,PEA15
12,9,14,14,15,11,9,14,11,PEBP1
11,11,12,8,14,6,11,6,3,PECAM1
14,-1,14,14,15,7,-1,14,14,ECI2
3,-1,8,8,8,12,-1,8,8,ECI2
3,3,3,8,8,12,-1,3,8,PECR
8,8,8,8,12,8,9,8,8,PEF1
8,11,3,3,13,8,-1,8,8,PELI1
14,14,8,3,3,12,12,3,8,PELI2
9,-1,-1,-1,-1,-1,-1,-1,-1,PELI3
12,14,8,8,12,12,9,12,8,PELO
8,-1,12,14,12,8,-1,8,7,PELP1
8,-1,8,8,8,8,-1,8,7,PEMT
11,-1,14,14,14,2,9,12,14,PEPD
3,3,8,8,3,12,-1,12,12,PER2
9,-1,9,9,13,8,-1,3,7,PER3
3,-1,8,3,3,3,-1,3,3,PES1
3,-1,3,3,3,3,-1,3,3,GATB
13,3,3,3,3,3,-1,3,3,PEX1
12,12,14,14,14,14,14,14,14,PEX11B
9,9,9,9,9,8,-1,8,8,PEX11G
3,3,3,3,3,8,-1,8,8,PEX13
13,-1,9,3,3,8,-1,3,3,PEX14
12,12,12,14,14,12,9,8,12,PEX16
8,8,12,14,12,12,9,8,8,PEX16
8,8,12,14,12,8,9,8,12,PEX19
12,12,14,14,14,14,9,14,14,PEX5
3,3,3,3,3,3,-1,3,3,PEX6
3,-1,3,3,3,8,-1,8,8,PEX7
8,12,12,14,12,8,14,3,7,N4BP2L2
3,-1,8,8,8,3,-1,3,13,PFAS
12,-1,12,14,12,8,-1,8,8,PFDN1
13,3,3,3,13,3,9,13,3,PFDN2
2,11,2,11,2,11,11,11,11,PFDN5
2,14,2,11,2,7,11,11,11,PFDN5
3,9,3,3,3,3,14,8,7,PFDN6
9,9,9,-1,-1,3,-1,3,7,PFKFB2
3,8,3,3,13,3,12,3,3,PFKFB3
12,14,3,8,3,6,14,8,7,PFKFB3
14,11,9,3,13,7,-1,3,3,PFKFB4
12,3,8,8,8,14,9,12,12,PFKL
13,-1,3,3,13,3,14,3,3,PFKM
3,-1,12,14,14,14,14,14,14,PFKP
2,11,11,11,11,11,11,11,11,PFN1
2,11,2,11,2,2,2,11,2,PFN1
9,8,12,-1,-1,9,9,9,-1,CDK14
15,-1,-1,-1,-1,-1,-1,-1,-1,PGA5
3,8,3,3,3,3,9,13,3,PGAM1
14,12,8,8,12,12,14,12,12,PGAM1
13,-1,3,3,3,3,-1,13,3,PGAM5
13,-1,3,9,13,9,-1,13,13,PGAM5
8,9,8,8,12,14,-1,14,14,PGAP3
13,9,3,3,13,3,-1,13,13,PGBD2
14,14,8,14,14,14,12,8,8,CPQ
12,14,3,8,8,8,14,3,3,CPQ
11,11,8,8,8,14,11,12,8,PGD
13,3,9,9,9,13,-1,9,13,PGGT1B
13,9,-1,-1,9,-1,-1,-1,-1,PGGT1B
14,12,12,8,12,12,-1,8,12,PGLS
9,9,-1,9,9,-1,-1,-1,-1,PGLYRP2
14,14,14,14,15,7,12,11,2,PGM1
8,12,9,3,13,9,-1,13,3,PGM2
9,-1,9,9,9,8,-1,3,7,PGM3
9,-1,-1,9,-1,3,-1,3,3,PGM3
9,6,-1,-1,-1,3,-1,6,13,PGM5
13,6,-1,-1,-1,6,-1,6,6,PGM5
13,6,-1,-1,-1,6,-1,6,6,PGM5
9,9,-1,9,9,9,-1,9,9,PGP
9,9,9,9,9,9,-1,9,13,PGP
14,12,14,14,15,11,-1,11,11,PGRMC2
8,3,9,8,12,8,9,8,8,PHACTR2
8,3,8,8,8,12,-1,12,12,PHACTR4
8,3,8,8,12,8,-1,8,8,PHAX
8,3,8,8,12,8,-1,8,8,PHAX
12,3,14,14,14,14,-1,14,14,PHB
14,8,14,14,15,14,-1,14,14,PHB2
13,9,3,3,3,9,9,9,9,PHC1
13,12,-1,9,-1,13,-1,9,15,PHC2
9,9,3,3,13,13,-1,-1,15,PHC3
9,9,9,9,13,9,-1,9,9,PHC3
14,3,8,3,3,12,11,12,12,ACER3
13,8,8,8,8,3,-1,13,9,PHF1
13,9,3,3,3,3,9,3,3,PHF10
13,9,9,3,13,-1,-1,-1,-1,PHF11
13,12,3,3,3,3,-1,3,3,PHF12
8,12,8,8,8,12,14,8,8,PHF13
9,-1,9,9,9,-1,-1,-1,-1,PHF14
3,-1,8,8,8,3,-1,3,3,PHF14
8,-1,8,8,-1,8,-1,3,7,PHF14
3,8,14,14,15,12,9,8,3,JADE2
3,8,8,8,8,8,14,3,7,JADE1
3,8,8,8,8,3,-1,9,9,JADE1
8,9,8,8,12,8,9,8,7,PHF19
13,-1,-1,3,13,-1,-1,-1,-1,PHF19
3,3,3,3,3,3,14,3,13,PHF19
9,3,9,9,9,9,9,9,9,PHF2
3,12,3,3,3,3,-1,3,13,PHF2
3,8,8,8,8,3,9,13,13,PHF20
3,12,9,9,13,3,9,13,13,PHF20L1
8,14,8,8,8,8,14,8,8,PHF20L1
13,8,9,9,9,9,9,9,9,PHF20L1
14,11,14,14,14,12,14,8,7,PHF21A
9,9,9,9,9,9,9,9,9,PHF21B
8,12,12,8,12,12,9,12,12,PHF23
15,8,3,3,6,8,-1,3,3,PHF3
14,11,14,14,14,15,14,14,14,PHF3
13,3,3,3,3,3,9,13,3,PHF5A
12,12,12,8,12,12,9,8,12,PHF5A
9,-1,9,9,9,9,-1,13,13,PHF7
13,-1,8,8,12,6,12,6,7,PHGDH
12,14,14,14,14,12,9,12,12,PHIP
6,3,8,3,3,3,12,3,3,PHKB
9,-1,9,9,9,-1,9,-1,-1,PHKB
3,-1,9,9,9,9,14,13,3,PHKB
14,8,12,8,12,14,11,12,14,PHKB
13,3,9,9,13,9,-1,9,9,PHKG2
9,-1,9,9,9,8,9,12,12,PHLDB1
9,3,9,9,9,9,-1,9,9,PHLDB3
9,-1,3,9,9,14,-1,12,14,PHLPP2
9,-1,9,9,13,3,-1,3,7,PHOSPHO2
12,9,8,8,12,12,-1,12,12,PHPT1
9,9,9,9,9,9,-1,9,9,PHRF1
12,14,14,14,14,15,9,14,12,PHRF1
3,8,3,3,3,3,14,13,13,PHTF1
9,-1,9,9,-1,-1,-1,-1,-1,PHTF2
12,-1,8,8,12,11,-1,14,11,PHYH
9,-1,-1,-1,-1,3,-1,13,3,PHYH
9,9,9,9,9,9,9,13,13,PI15
13,-1,9,9,9,9,-1,9,15,PI4K2A
12,3,12,8,12,12,14,12,12,PI4K2B
6,-1,9,9,6,13,-1,-1,-1,PI4K2B
13,3,3,9,9,9,-1,9,9,PI4KAP1
8,12,12,8,12,12,9,8,8,PI4KB
12,14,12,8,12,8,9,8,8,PIAS1
3,3,3,3,3,3,-1,3,3,PIAS2
9,-1,-1,9,13,13,-1,9,15,PIAS3
12,12,14,14,12,14,12,12,12,PIAS4
9,-1,-1,9,9,13,-1,-1,15,PIBF1
13,9,3,3,13,9,-1,13,13,PIBF1
8,12,9,3,3,3,-1,13,3,PICALM
11,11,12,14,14,15,14,14,14,PICALM
3,3,3,3,3,8,-1,8,8,PICK1
14,-1,-1,9,-1,8,-1,12,8,PID1
8,14,8,8,8,3,-1,3,7,PIGB
12,8,14,14,14,12,-1,12,12,PIGC
8,3,8,8,8,3,-1,3,3,PIGC
8,3,8,8,8,8,14,8,12,PIGF
3,3,8,8,8,8,-1,3,7,PIGH
8,3,8,8,8,8,-1,8,7,PIGH
8,3,8,14,12,8,-1,8,7,PIGK
8,3,8,8,8,12,9,8,8,PIGM
3,9,3,3,3,8,9,8,8,PIGN
8,-1,8,8,8,8,-1,12,8,PIGN
13,9,3,3,3,3,-1,3,7,PIGO
3,9,3,3,3,8,-1,8,8,PIGO
9,-1,9,9,13,13,-1,-1,15,PIGP
12,-1,12,14,14,12,-1,8,8,PIGP
3,3,3,3,3,3,-1,12,8,PIGQ
12,8,8,8,12,14,9,12,12,PIGS
12,8,8,8,8,12,-1,12,12,PIGT
3,-1,8,8,8,12,-1,12,12,PIGU
3,8,3,3,3,8,9,8,8,PIGV
6,-1,-1,-1,-1,-1,-1,-1,-1,PIGW
13,-1,3,3,13,9,-1,13,13,PIGW
13,12,8,3,3,8,-1,3,7,PIGX
8,-1,8,8,8,8,9,8,7,PIH1D1
11,14,14,3,12,6,9,8,3,PIK3AP1
9,9,9,9,9,9,-1,9,9,PIK3C2A
9,9,8,3,13,12,-1,12,12,PIK3C2B
8,8,8,8,8,8,9,8,7,PIK3C3
8,12,8,8,8,8,9,3,3,PIK3CA
8,8,-1,3,13,3,14,3,3,PIK3CB
14,11,12,14,14,6,14,3,3,PIK3CD
12,12,12,8,12,3,12,13,13,PIK3CG
12,3,11,11,11,12,9,12,8,PIK3IP1
3,3,8,14,14,8,-1,8,7,PIK3R1
12,3,12,8,12,15,9,14,14,PIK3R2
13,3,9,3,3,9,-1,9,9,PIK3R4
9,3,-1,9,9,-1,-1,-1,-1,PIK3R5
9,9,-1,-1,-1,-1,-1,-1,-1,PIK3R6
14,14,14,14,14,15,12,14,14,PI4KA
7,11,3,3,6,9,9,9,15,PILRA
14,14,9,3,9,-1,-1,-1,-1,PILRA
14,14,-1,9,-1,-1,-1,-1,-1,PILRA
8,14,3,11,15,8,14,8,8,PIM1
14,12,14,14,15,14,14,14,14,PIN1
8,14,3,3,3,14,14,14,14,PINK1
3,9,9,3,13,9,-1,9,9,PINX1
9,-1,9,9,9,9,-1,9,15,PINX1
3,9,8,9,13,13,14,9,15,GSAP
3,12,3,14,12,3,9,13,13,IPCEF1
11,14,11,11,11,6,2,12,8,PIP4K2A
9,-1,9,9,9,9,-1,9,15,PIP4K2B
3,8,3,3,8,8,-1,12,12,PIP4K2C
9,9,3,-1,-1,8,-1,8,8,PIP5K1B
9,9,9,-1,-1,8,-1,8,8,PIP5K1B
8,6,6,3,3,3,9,3,7,PIP5K1C
8,8,3,8,3,3,-1,3,3,PIPSL
12,14,9,3,13,3,-1,13,13,PISD
13,8,9,3,13,8,-1,3,3,PITPNA
3,3,8,8,8,3,9,3,3,PITPNB
8,8,9,14,14,13,-1,9,15,PITPNC1
13,9,-1,3,3,-1,-1,-1,-1,PITPNC1
12,12,8,8,12,12,-1,12,12,PITPNM1
8,3,8,8,8,8,9,8,8,PITRM1
9,-1,-1,-1,-1,9,-1,9,9,PIWIL4
9,-1,-1,-1,-1,9,-1,9,15,PIWIL4
3,3,-1,9,13,3,-1,9,9,PKD2
13,9,-1,9,9,9,-1,9,9,PKD2
9,-1,-1,-1,-1,-1,-1,-1,-1,PKD2L1
9,9,-1,-1,-1,-1,-1,-1,-1,PKLR
11,6,12,14,14,14,11,12,12,PKM
12,6,6,8,8,6,12,6,6,PKM
15,-1,9,9,9,13,9,9,9,PKM
3,12,3,3,13,12,-1,8,8,PKN2
13,8,8,8,8,3,9,3,7,PKNOX1
3,8,9,8,3,12,12,12,12,PKP4
8,9,9,3,13,3,-1,3,3,PLA2G15
6,-1,-1,-1,-1,-1,-1,-1,-1,PLA2G4A
6,-1,3,9,-1,12,12,13,9,PLA2G4C
9,9,9,9,9,9,9,9,9,PLA2G6
14,-1,-1,-1,-1,6,-1,6,3,PLA2G7
8,8,8,3,8,8,14,8,8,PLAA
11,3,11,11,11,7,14,11,2,PLAC8
14,3,11,14,15,14,14,11,2,PLAC8
3,8,9,-1,-1,13,-1,9,9,PLAGL1
13,6,9,-1,-1,-1,-1,-1,9,PLAGL1
12,8,8,8,8,12,-1,8,8,PLAGL2
12,14,-1,9,-1,13,-1,8,8,PLAUR
8,12,-1,-1,-1,9,-1,3,7,PLAUR
9,9,-1,-1,-1,3,-1,-1,-1,PLB1
15,-1,-1,-1,9,-1,-1,-1,15,PLCB1
12,14,9,3,3,13,-1,9,15,PLCB2
9,9,-1,3,13,9,-1,8,8,PLCD1
9,-1,-1,-1,-1,9,-1,12,12,PLCD3
9,9,3,14,14,8,-1,3,3,PLCG1
14,11,11,3,12,14,9,6,6,PLCG2
9,9,-1,3,9,-1,-1,-1,-1,PLCL1
14,14,11,11,15,14,14,12,14,PLCL2
3,3,-1,9,9,14,-1,12,12,PLD1
13,9,-1,-1,-1,9,-1,9,9,PLD2
11,3,12,14,12,14,14,12,12,PLD3
9,9,9,9,9,9,9,9,9,PLD4
9,3,8,14,12,3,-1,13,9,PLD6
12,8,12,8,12,8,11,3,7,BLOC1S6
7,14,11,14,15,14,11,12,8,BLOC1S6
3,9,9,9,9,3,-1,3,3,PLEC
2,11,11,14,11,6,2,6,13,PLEK
3,-1,12,14,14,14,-1,12,12,PLEKHA1
8,-1,12,14,15,15,-1,12,14,PLEKHA1
9,9,3,9,9,-1,-1,-1,-1,PLEKHA2
14,14,11,14,15,14,14,8,8,PLEKHA2
9,3,9,3,3,9,-1,9,9,PLEKHA3
13,-1,8,8,3,9,11,9,-1,PLEKHA8P1
6,8,3,3,3,8,9,8,8,PLEKHB2
3,9,9,9,9,3,-1,3,7,PLEKHB2
3,3,3,3,3,8,9,8,8,PLEKHB2
9,-1,3,14,15,6,9,6,3,PLEKHF1
3,8,12,3,13,9,-1,13,3,PLEKHF2
8,8,12,3,3,3,9,3,3,PLEKHF2
8,11,-1,8,12,8,9,12,12,PLEKHG3
9,-1,-1,3,13,9,-1,9,13,PLEKHG4
9,-1,-1,-1,-1,9,-1,3,3,PLEKHH3
9,9,9,9,9,3,-1,3,3,PLEKHJ1
8,12,8,8,8,8,-1,8,8,PLEKHM1
14,14,14,14,12,12,9,12,12,PLEKHM2
9,9,9,9,-1,9,-1,9,9,PLEKHN1
14,14,14,8,12,6,2,6,13,PLEKHO1
14,14,8,8,8,13,9,13,15,PLEKHO2
14,6,8,14,14,11,9,14,11,PLIN2
12,9,3,8,8,15,-1,8,12,PLIN2
3,14,-1,8,8,8,14,3,3,PLIN5
9,6,-1,9,9,-1,-1,-1,-1,PLK3
9,-1,9,9,13,3,-1,13,3,PLK4
14,14,12,3,12,7,14,14,12,PLOD1
12,9,8,8,8,14,-1,14,14,PLOD3
12,8,14,14,14,14,-1,12,12,PLRG1
8,12,9,9,13,3,-1,8,8,PLSCR1
9,9,9,9,9,8,14,12,12,PLSCR4
14,14,9,9,9,3,12,13,7,PLXDC2
14,-1,9,9,9,14,-1,14,14,PLXNB2
8,14,9,9,9,-1,-1,-1,-1,PLXNC1
3,9,9,9,9,9,9,13,9,PLXND1
9,9,9,9,9,9,9,9,9,PM20D1
9,9,3,3,3,9,-1,13,13,PM20D2
7,14,12,3,6,13,-1,9,-1,PMAIP1
15,8,3,9,9,-1,-1,-1,-1,PMAIP1
9,9,9,9,9,9,9,13,13,PMCHL1
13,3,9,9,13,9,-1,9,9,PMF1
8,8,8,14,12,15,-1,14,14,PMM1
8,8,8,8,8,12,9,12,12,PMM2
6,-1,-1,-1,-1,2,-1,12,6,PMP22
8,3,12,8,12,12,-1,12,12,PMPCA
14,12,11,11,15,14,-1,14,14,PMPCB
9,-1,9,9,6,-1,-1,-1,15,PMS1
13,-1,3,3,3,9,-1,9,9,PMS2
12,12,12,14,12,12,12,12,12,PMS2P4
13,-1,3,3,3,9,-1,9,9,PMS2P5
8,9,12,8,12,12,12,8,8,PMVK
12,6,-1,-1,-1,8,12,12,8,PNKD
13,-1,3,3,13,9,-1,3,3,PNKD
